candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-1089,Who is better in project planning?Generative artificial intelligence or project managers?,André Barcaui; André Monat,2023,Project Leadership and Society,,,https://www.sciencedirect.com/science/article/pii/S2666721523000224,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1090,Vulnerability Detection in Solidity Smart Contracts via Machine Learning: A Qualitative Analysis,Dalila Ressi; Alvise Spanò; Sabina Rossi,2025,Blockchain: Research and Applications,,,https://www.sciencedirect.com/science/article/pii/S2096720925001174,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1091,A multi-year grey literature review on AI-assisted test automation,Filippo Ricca; Alessandro Marchetto; Andrea Stocco,2025,Information and Software Technology,,,https://www.sciencedirect.com/science/article/pii/S0950584925001387,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1092,GPTSniffer: A CodeBERT-based classifier to detect source code written by ChatGPT,Phuong T. Nguyen; Juri Di Rocco; Massimiliano Di Penta,2024,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121224001043,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1093,How to manage AI and human input in customer feedback systems without eroding empathy and trust,Bodicia Washington; Omar Merlo; Andreas Eisingerich,2026,Business Horizons,,,https://www.sciencedirect.com/science/article/pii/S0007681326000789,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1094,Chapter Ten: Deepseek and Chatgpt for software engineering: An analysis and insight,Gayathri Nagasubramanian; Jaswanth Revuri; Rakesh Kumar Sakthivel,2026,Advances in Computers,,,https://www.sciencedirect.com/science/article/pii/S0065245825001159,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1095,Robustness of models addressing Information Disorder: A comprehensive review and benchmarking study,Giuseppe Fenza; Vincenzo Loia; Maria Di Gisi,2024,Neurocomputing,,,https://www.sciencedirect.com/science/article/pii/S0925231224007227,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1096,The DevSafeOps dilemma: A systematic literature review on rapidity in safe autonomous driving development and operation,Ali Nouri; Beatriz Cabrero-Daniel; Christian Berger,2025,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121225002249,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1097,Mapping student-AI interaction dynamics in multi-agent learning environments: Supporting personalized learning and reducing performance gaps,Zhanxin Hao; Jie Cao; Yu Zhang,2026,Computers & Education,,,https://www.sciencedirect.com/science/article/pii/S0360131525002404,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1098,Experiment runner: A tool for the automatic orchestration of experiments targeting software systems,Max Karsten; Andrei Calin Dragomir; Ivano Malavolta,2026,Science of Computer Programming,,,https://www.sciencedirect.com/science/article/pii/S0167642325001546,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
