candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0260,Exploring the Potential of Large Language Models in Fine-Grained Review Comment Classification,Linh Nguyen; Chunhua Liu; H. Lin; Patanamon Thongtanunam,2025,IEEE Working Conference on Source Code Analysis and Manipulation,10.1109/scam67354.2025.00012,2508.09832,https://www.semanticscholar.org/paper/fe6fca39089da289c020d2ee97388f1213afae33,semantic_scholar,"Code review is a crucial practice in software development. As code review nowadays is lightweight, various issues can be identified, and sometimes, they can be trivial. Research has investigated automated approaches to classify review comments to gauge the effectiveness of code reviews. However, previous studies have primarily relied on supervised machine learning, which requires extensive manual annotation to train the models effectively. To address this limitation, we explore the potential of using Large Language Models (LLMs) to classify code review comments. We assess the performance of LLMs to classify 17 categories of code review comments. Our results show that LLMs can classify code review comments, outperforming the state-of-the-art approach using a trained deep learning model. In particular, LLMs achieve better accuracy in classifying the five most useful categories, which the state-of-the-art approach struggles with due to low training examples. Rather than relying solely on a specific small training data distribution, our results show that LLMs provide balanced performance across high-and low-frequency categories. These results suggest that the LLMs could offer a scalable solution for code review analytics to improve the effectiveness of the code review process.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0261,Evaluating the Source Code Review Performance of LLM-based AI Chatbots,Toya Kakimoto; Hiroki Inayoshi; H. Uwano; Akito Monden,2025,"Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",10.1109/snpd65828.2025.11253974,,https://www.semanticscholar.org/paper/abee29fc3f31c15ef610f0b16a65d587d8e00df4,semantic_scholar,"Source code review plays a critical role in ensuring software quality by identifying bugs early in the development process. Although recent studies have explored the use of large language models (LLMs) for tasks such as vulnerability detection and automated code refinement, few studies have evaluated their performance against human reviewers during the review phase. In this study, we empirically evaluate the bug detection capabilities of several LLM-based AI chatbots using a benchmark C program containing 27 bugs, originally used in a prior human-based code review study. We tested AI chatbots including GPT-4o, Grok-3, and Claude 3.7 Sonnet, under varying conditions such as code granularity, specification document availability, and Chain-of-Thought (CoT) reasoning. Our results show that while chatbots achieve bug detection performance comparable to that of human reviewers, they do not yet surpass them. We further analyze how code granularity, specification availability, and CoT reasoning affect the performance, and discuss the challenges that need to be addressed for effective LLM-assisted code review automation.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0262,Evaluating Large Language Models for Code Review,Umut Cihan; Arda Içöz; Vahid Haratian; Eray Tüzün,2025,arXiv.org,10.48550/arxiv.2505.20206,2505.20206,https://www.semanticscholar.org/paper/c606cac5f490e4bdc75190c01bd329ccb67c6e30,semantic_scholar,"Context: Code reviews are crucial for software quality. Recent AI advances have allowed large language models (LLMs) to review and fix code; now, there are tools that perform these reviews. However, their reliability and accuracy have not yet been systematically evaluated. Objective: This study compares different LLMs' performance in detecting code correctness and suggesting improvements. Method: We tested GPT4o and Gemini 2.0 Flash on 492 AI generated code blocks of varying correctness, along with 164 canonical code blocks from the HumanEval benchmark. To simulate the code review task objectively, we expected LLMs to assess code correctness and improve the code if needed. We ran experiments with different configurations and reported on the results. Results: With problem descriptions, GPT4o and Gemini 2.0 Flash correctly classified code correctness 68.50% and 63.89% of the time, respectively, and corrected the code 67.83% and 54.26% of the time for the 492 code blocks of varying correctness. Without problem descriptions, performance declined. The results for the 164 canonical code blocks differed, suggesting that performance depends on the type of code. Conclusion: LLM code reviews can help suggest improvements and assess correctness, but there is a risk of faulty outputs. We propose a process that involves humans, called the""Human in the loop LLM Code Review""to promote knowledge sharing while mitigating the risk of faulty outputs.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0263,Evaluate LLMs on Code Review Understanding: A Multi-step Reasoning Benchmark,Xue Wei; Junchang Xin,2025,International Conference on Neural Information Processing,10.1007/978-981-95-4445-5_34,,https://www.semanticscholar.org/paper/c6805da97253867fb4e4d0a9cf9a6bc736371cc4,semantic_scholar,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0264,Enhancing Technical Document Compliance Review through a Context-Aware Generative AI Framework,Prashant Gulave; Dr. Kavita Moholkar,2025,International Journal of Scientific Research in Computer Science Engineering and Information Technology,10.32628/cseit25113329,,https://www.semanticscholar.org/paper/bd076a95aa89a981f76fcc8c671ffc13600c19ed,semantic_scholar,"The rigorous review of technical documentation for compliance with linguistic, domain-specific, and document- type standards is a critical, yet often labor-intensive and error-prone process. This paper presents a novel Generative AI (GenAI) based system designed to automate and significantly enhance the accuracy of technical document compliance checking. Our framework leverages Transformer-based Generative AI models within a hybrid architecture that synergizes Retrieval-Augmented Generation (RAG), semantic rule interpretation, and deep contextual analysis derived from a document graph. The system integrates three distinct layers of rule enforcement: language grammar, domain/standards specific rules, and document type specific requirements. A continuous human-in-the-loop feedback mechanism, driven by Reinforcement Learning from Human Feedback (RLHF), ensures iterative model refinement and rule base adaptation. The system provides a comprehensive compliance score and actionable, granular, and context-aware review comments. This paper details the implemented methodologies and materials, focusing on the strategies employed for achieving high accuracy and reliability in automated technical document review.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0265,Enhancing Pull Request Reviews: Leveraging Large Language Models to Detect Inconsistencies Between Issues and Pull Requests,A. Isik; Hatice Kübra Çaglar; Eray Tüzün,2025,2025 IEEE/ACM Second International Conference on AI Foundation Models and Software Engineering (Forge),10.1109/forge66646.2025.00027,,https://www.semanticscholar.org/paper/4882d3c64dfe6989d26e33402da69f6f3faed83d,semantic_scholar,"Context: Efficient Pull Request (PR) review process is critical in software development. This process includes checking the alignment between PRs and their corresponding issues. The traditional manual PR review often struggles with identifying inconsistencies between the intended improvements or fixes outlined in issues and the actual changes proposed in PRs. This difference can lead to overlooked inconsistencies in the PR acceptance process.Objective: We aim to enhance the PR review process by leveraging modern LLMs to detect inconsistencies between issue descriptions and code changes in submitted PRs.Method: We manually labeled a statistically significant sample of PRs from the Transformers repository to assess their alignment with corresponding issue descriptions. Each PR was categorized into one of four groups: exact, missing, tangling, or missing and tangling. This labeled dataset served as the benchmark for evaluating the performance of four widely used models: Llama3.1-70B-Instruct, Llama-3.1-405B-Instruct, GPT-4o, and GPT-4o mini. The models were tested using three distinct prompts designed to capture different aspects of issues and PRs. Each model was tasked with identifying tangled and missing elements, and their outputs were compared against the manually labeled data to assess their accuracy and reliability.Results: The manual labeling process in the stratified-sampled Transformers repository revealed the following distribution of PR-issue pair alignments: 68.04% were exact, 16.5% were missing, 13.40% were tangling, and 2.06% exhibited both missing and tangling characteristics. A strong correlation was observed between PR merge status and exact alignment, with 75.46% of merged PRs classified as exact, compared to only 29.03% of unmerged PRs. These findings highlight opportunities for improving the current code review process. For automated classification, the most effective prompt configuration combined issue text, PR text, and PR diff, enabling better detection of alignment inconsistencies. Among the models tested, GPT-4o and Llama-3.1-405B-Instruct delivered the highest performance, achieving the best F1 weighted scores of 0.5948 and 0.6190, respectively.Conclusion: Despite a notable correlation between PR merge status and exact alignment, our analysis revealed that merged PRs can still contain inconsistencies, such as missing or tangling changes. While the tested LLMs showed potential in automating PR-issue alignment, their current performance is limited. This underscores the need for further refinement to enhance their accuracy and reliability. Improved LLM-based tools could streamline the PR review process, reducing manual effort and enhancing code quality.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0266,Enhancing Hotspot Detection with Behavioral Analysis and AI-Assisted Code Review,M. Szczepanik,2025,International Conference on Computational Collective Intelligence,10.1007/978-3-032-09318-9_25,,https://www.semanticscholar.org/paper/4ab9f17b899258f167cceb8c06c5398a502b422e,google_scholar;semantic_scholar;springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0267,"Engagement in Code Review: Emotional, Behavioral, and Cognitive Dimensions in Peer vs. LLM Interactions",Adam Alami; Nathan Cassee; Thiago Rocha Silva; Elda Paja; Neil A. Ernst,2025,ACM Transactions on Software Engineering and Methodology,10.1145/3830405,2512.05309,https://www.semanticscholar.org/paper/8028d647952ab0bf9713aa77bf742551c58626ab,acm;google_scholar;semantic_scholar,"Code review is a socio-technical practice, yet how software engineers engage in Large Language Model (LLM)-assisted code reviews compared to human peer-led reviews is less understood, especially as artificial intelligence (AI) tools are increasingly integrated into software engineering (SE) workflows. We report a two-phase qualitative study with 20 software engineers to understand such dynamics. In Phase I, participants exchanged peer reviews and were interviewed about their affective responses and engagement decisions. We also prompted them to discuss their submitted code review generated by ChatGPT 4o. In Phase II, we investigated and introduced a new prompt to match engineers’ stated preferences for the review and probed how content characteristics shaped their reactions. We develop an integrative account linking emotional self-regulation to behavioral engagement and likelihood of a resolution. We identify a repertoire of participant-reported self-regulation strategies that engineers use to regulate their emotions in response to negative feedback: reframing, dialogic regulation, avoidance, and defensiveness. These strategies are inspired by the engineers’ commitment to code quality and values: accountability and growth mindset. Engagement proceeds through social calibration; engineers seem to align their responses and behaviors to the relational climate and team norms. Trajectories to likelihood of a resolution, in the case of peer-led review, vary by locus (solo/dyad/team) and an internal sense-making process. With the LLM-assisted review, emotional costs and the need for self-regulation seem lower, as reported by participants in our sample. When LLM feedback appear to better align with engineers’ cognitive expectations (e.g., clear structure, concise scope, neutral tone, actionable), participants reported reduced processing effort and a potentially higher tendency to adopt. As reported by our participants, our findings demonstrate that LLM-assisted review redirects engagement from managing emotions and social affect to managing cognitive load. We contribute with an integrative model of engagement, linking emotional self-regulation \(\leftrightarrow\) behavioral engagement \(\rightarrow\) likelihood to a resolution, showing how affective and cognitive processes may influence feedback adoption in peer-led and LLM-assisted code reviews. We conclude that AI is best positioned as a supportive partner to potentially reduce cognitive and emotional load while preserving human accountability and the social meaning of peer review and similar socio-technical activities.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0268,ECO: An LLM-Driven Efficient Code Optimizer for Warehouse Scale Computers,Hannah Lin; Martin Maas; Maximilian Roquemore; Arman Hasanzadeh; Fred Lewis; Yusuf Simonson; Tzu-Wei Yang; Amir Yazdanbakhsh; Deniz Altinbüken; Florin Papa; Maggie Nolan Edmonds; Aditya Patil; Don Schwarz; Satish Chandra; Chris Kennelly; Milad Hashemi; Parthasarathy Ranganathan,2025,arXiv.org,10.48550/arxiv.2503.15669,2503.15669,https://www.semanticscholar.org/paper/9a793119e2e13fb15de3782eae64317c543fe566,semantic_scholar,"With the end of Moore's Law, optimizing code for performance has become paramount for meeting ever-increasing compute demands, particularly in hyperscale data centers where even small efficiency gains translate to significant resource and energy savings. Traditionally, this process requires significant programmer effort to identify optimization opportunities, modify the code to implement the optimization, and carefully deploy and measure the optimization's impact. Despite a significant amount of work on automating program edits and promising results in small-scale settings, such performance optimizations have remained elusive in large real-world production environments, due to the scale, high degree of complexity, and reliability required. This paper introduces ECO (Efficient Code Optimizer), a system that automatically refactors source code to improve performance at scale. To achieve these performance gains, ECO searches through historical commits at scale to create a dictionary of performance anti-patterns that these commits addressed. These anti-patterns are used to search for similar patterns in a code base of billions of lines of code, pinpointing other code segments with similar potential optimization opportunities. Using a fine-tuned LLM, ECO then automatically refactors the code to generate and apply similar edits. Next, ECO verifies the transformed code, submits it for code review, and measures the impact of the optimization in production. Currently deployed on Google's hyperscale production fleet, this system has driven>25k changed lines of production code, across over 6.4k submitted commits, with a>99.5% production success rate. Over the past year, ECO has consistently resulted in significant performance savings every quarter. On average, the savings produced per quarter are equivalent to over 500k normalized CPU cores.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0269,Does AI Code Review Lead to Code Changes? A Case Study of GitHub Actions,Kexin Sun; Hongyu Kuang; Sebastian Baltes; Xin Zhou; He Zhang; Xiaoxing Ma; Guoping Rong; Dong Shao; Christoph Treude,2025,IEEE Transactions on Software Engineering,10.1109/tse.2026.3688237,2508.18771,https://www.semanticscholar.org/paper/8bb17ddcf2781ea822e8cd7d625a02163f668551,semantic_scholar,"AI-based code-review tools automatically review and comment on pull requests to improve code quality. Despite their growing presence, little is known about their actual impact. We present a large-scale empirical study of 16 popular AI-based code-review actions for GitHub workflows, analyzing more than 22,000 review comments in 178 repositories. We investigate (1) how these tools are adopted and configured, (2) whether their comments lead to code changes, and (3) which factors influence their effectiveness. We develop a two-stage LLM-assisted framework to determine whether review comments are addressed. We then use interpretable machine learning to identify the influencing factors. We found that while adoption is growing, its effectiveness varies widely. Comments that are concise, contain code snippets, and are manually triggered, particularly those from hunk-level review tools, are more likely to result in code changes. These results highlight the importance of tool design and suggest directions for improving AI-based code review systems.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
