candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-1139,The impact of a robot's agreement (or disagreement) on human-human interpersonal closeness in a two-person decision-making task,Ting-Han Lin; Yuval Rubin Kopelman; Hadas Erel,2026,Computers in Human Behavior,,,https://www.sciencedirect.com/science/article/pii/S0747563225002547,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1140,Intelligent‑TPACK in practice: design and evidence from a three‑week teacher preparation module,Tugce Aldemir; Selcuk Kilinc; Noelle Wall Sweany,2025,Computers and Education Open,,,https://www.sciencedirect.com/science/article/pii/S2666557325000655,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1141,Good machine learning practices: Learnings from the modern pharmaceutical discovery enterprise,Vladimir Makarov; Christophe Chabbert; Bikalpa Neupane,2024,Computers in Biology and Medicine,,,https://www.sciencedirect.com/science/article/pii/S0010482524007170,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1142,An Initial Examination of ChatGPT Responses to Questions About Decision Making in Advanced Cancer,Meghan McDarby; Emily L. Mroz; Patricia A. Parker,2024,Journal of Pain and Symptom Management,,,https://www.sciencedirect.com/science/article/pii/S0885392424007395,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1143,Governing the digital commons at scale: Detecting Ostrom rule types in OSS,Likang Yin; Curtis Atkisson; Vladimir Filkov,2026,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121226002670,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1144,The impact of integrating ChatGPT with teachers’ feedback on EFL writing skills,Marjan Asadi; Saman Ebadi; Laleh Mohammadi,2025,Thinking Skills and Creativity,,,https://www.sciencedirect.com/science/article/pii/S187118712500015X,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1145,Into the ML-Universe: An improved classification and characterization of machine-learning projects,Vincenzo De Martino; Gilberto Recupito; Fabio Palomba,2025,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121225001396,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1146,MODIFy : A multi-modal anomaly diagnosis framework with diffusion-enhanced adaptive fusion in microservices,Wujian Zhang; Ruyue Xin; Zhiming Zhao,2026,Journal of Systems and Software,,,https://www.sciencedirect.com/science/article/pii/S0164121226000786,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1147,Call to Action: Sustainable Innovation through Evolving Architecture to Support AI Infused Applications,Joseph Taylor; Yoshimasa Masuda,2025,Procedia Computer Science,,,https://www.sciencedirect.com/science/article/pii/S1877050925034052,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1148,Investigating service perception dynamics of transportation hub users through social media data,Yucheng Wang; Min Yang; Renjie Zhang,2025,Transportation Research Part D: Transport and Environment,,,https://www.sciencedirect.com/science/article/pii/S1361920925001269,sciencedirect,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
