candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0052,PowerReviewer: A Knowledge-Graph Enhanced Multi-Agent Framework for Automated Code Review in Power Grid Systems,Xiayu Cao; Rui Kang; Jian Tang; Qi Zhang; Yefeng Li; Ziwei Xue,2026,2026 9th International Conference on Advanced Algorithms and Control Engineering (ICAACE),10.1109/icaace69793.2026.11508786,,https://www.semanticscholar.org/paper/dee00c2eb16b6587563e768807a82d99aa32bd78,semantic_scholar,"To address the challenges of domain knowledge deficiency and logical hallucinations inherent in general-purpose Large Language Models (LLMs) applied to mission-critical power software development, this paper proposes PowerReviewer, a code review framework that integrates Knowledge Graphs (KG) with Retrieval-Augmented Generation (RAG). The framework establishes a three-tiered “Data-Reasoning-Application” architecture. By leveraging a heterogeneous multi-path retrieval mechanism and dynamic context-aware prompting techniques, it achieves precise localization of implicit cross-file defects. Experiments on the PowerEval-10k dataset demonstrate that PowerReviewer achieves an F1 score of 0.86, significantly outperforming general-purpose GPT-4 (0.55), while elevating the safety score to 0.97. These results indicate that the proposed method effectively mitigates trust issues in high-reliability scenarios, offering an efficient and intelligent solution for ensuring the security of the power software supply chain.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0053,PowerRecall: A Knowledge Graph Enhanced Heterogeneous Multi-Path Retrieval Framework for Power Software Code Review,Yefeng Li; Rui Kang; Jian Tang; Qi Zhang; Xiayu Cao; Changju Hu,2026,"2026 International Conference on Electrical, Control and Information Technology (ECITech)",10.1109/ecitech69277.2026.11601893,,https://www.semanticscholar.org/paper/d88119de4ff5352f6be0463766b2bf3206788dd6,google_scholar;ieee_xplore;semantic_scholar,"With the deepening digital transformation of modern power systems, the security and reliability of software code have become critical defense lines for ensuring the stable operation of the power grid. Traditional static code analysis tools rely on rule matching and lack a deep understanding of business logic, while general-purpose Large Language Model (LLM) based review methods often face issues with domain knowledge scarcity and hallucinations when applied to the vertical power domain. This paper proposes PowerRecall, a code review framework designed for critical power business scenarios, featuring heterogeneous multi-path retrieval and knowledge graph enhancement. The framework innovatively constructs a power domain knowledge graph containing ""Device-Protocol-Defect"" triples. Through a three-way heterogeneous retrieval mechanism—encompassing ""Text-Structure-Knowledge""—it parallelly captures semantic features, structural patterns, and implicit business associations within the code. Finally, a Learned Weighted Fusion network is introduced to dynamically integrate multi-source information. Experiments demonstrate that PowerRecall significantly outperforms baseline models in defect recall rates for power dispatch and control code, effectively addressing the difficulty of identifying cross-file logic vulnerabilities and providing a new technical paradigm for automated code review in high-reliability industries.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0054,Pioneering agentic retrieval-augmented generation in software quality: a novel framework for code smell detection via dynamic retrieval,Bushra Aljohani; Abdulmajeed Aljuhani,2026,PeerJ Computer Science,10.7717/peerj-cs.3642,,https://www.semanticscholar.org/paper/d19463d920e120eeb26a8bf1fae47592747eeec9,semantic_scholar,"Code smells—subtle indicators of poor design choices—pose significant challenges to software maintainability and readability, particularly in dynamic languages such as Python. Traditional detection methods, including rule-based heuristics and static machine learning classifiers, often suffer from limited adaptability, poor contextual awareness, and lack of explainability. These limitations hinder their effectiveness in evolving codebases and real-world development environments. This study introduces a novel Agentic retrieval-augmented generation (Agentic RAG) framework for code smell detection, marking the first application of agentic reasoning in this domain. By embedding autonomous agents into the retrieval and reasoning pipeline, the proposed system dynamically routes queries, selects optimal retrieval strategies, and synthesizes context-aware explanations using large language models (LLMs). Unlike static classifiers, the proposed framework leverages hybrid retrieval (sparse + dense) and structured prompting to detect and explain Long Method and Large Class smells with high interpretability. Experimental results demonstrate that Agentic RAG—particularly when paired with DeepSeek and chain-of-thought prompting—achieves superior performance, with 89.5% accuracy, a macro F1-score of 78.3%, and a weighted F1 of 88.7%. To assess generalization, Experiment 2 extended the framework to 21 distinct code smell types across multiple programming languages, achieving 94.85% accuracy, a macro F1-score of 90.24%, and a weighted F1-score of 94.93% through stratified five-fold cross-validation, thereby confirming the model’s robustness and scalability. Beyond academic benchmarks, this work lays the foundation for real-world integration into developer platforms, enabling real-time code review, contextual feedback, and actionable refactoring suggestions. By bridging LLMs with dynamic retrieval and agentic reasoning, this framework advances the frontier of intelligent software quality assurance.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0055,Philosophical Dispositions as Behavioral Constraints for AI-Assisted Code Review: An Empirical Study,Kaushal Bansal,2026,arXiv.org,10.48550/arxiv.2605.23108,2605.23108,https://www.semanticscholar.org/paper/8fd7878e6b4b352e2c8d284e9b55e02e6970ebb7,semantic_scholar,"AI-assisted code review tools typically operate as generic""expert reviewer""agents, producing homogeneous findings regardless of the analysis type needed. We present a system that constrains AI reviewer behavior through philosophical dispositions -- coherent personality lenses grounded in specific epistemological traditions (Pyrrhonist Skepticism, Navya-Ny=aya logic, Diogenes'Cynicism, Confucian relational ethics) that direct attention to structurally different types of issues. Each disposition is defined apophatically (by what it refuses to do), equipped with a self-monitoring failure mode (hamartia), and orchestrated in sequence by role protocols. We evaluate this system on 50 merged pull requests across 7 repositories spanning 5 programming languages (Python, Go, C++, Java, Terraform), 5 organizations (2 enterprise, 3 open-source), and 2 temporal eras (pre-AI 2020, post-AI 2024--2026). The disposition system achieves 46% convergence with human reviewers (validating signal quality), identifies unique findings at a 75% rate, and produces no findings judged false-positive by the author across 601 total findings (inter-rater agreement was not assessed and remains a limitation). A controlled baseline comparison demonstrates that 51% of disposition findings are not produced by the same model using generic""expert reviewer""prompting, and these unique findings target structural, operational, and logical concerns rather than standard code-level issues. Preliminary cross-model validation (Claude Opus vs.\ GPT Codex 5.3-xhigh) on 3 PRs shows 100% framework-structure adherence with 39% finding-level agreement, suggesting the framework provides real behavioral constraint while preserving model-specific analytical perspective.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0056,Pengaruh Integrasi Large Language Model (LLM) Assisted Code Generation terhadap Defect Density dan Produktivitas Pengembang dalam Metodologi Agile Extreme Programming,Joko Yuwono,2026,Jurnal Komputer Teknologi Informasi Sistem Komputer (JUKTISI),10.62712/juktisi.v5i1.1070,,https://www.semanticscholar.org/paper/ee6f057a1f5c7f8322e278931dbbf08e6fdb88bd,semantic_scholar,"Penggunaan Large Language Model (LLM) sebagai alat bantu generasi kode (code generation) semakin meluas dalam industri pengembangan perangkat lunak global, namun penelitian empiris yang mengkaji dampaknya terhadap kualitas kode dan produktivitas pengembang dalam konteks metodologi Agile khususnya Extreme Programming (XP) masih sangat terbatas, terutama di Indonesia. Penelitian ini bertujuan untuk mengukur pengaruh integrasi LLM-assisted code generation terhadap dua variabel utama: defect density (jumlah cacat per 1.000 baris kode) dan produktivitas pengembang (diukur melalui lines of code per jam, waktu penyelesaian fitur, dan waktu perbaikan defect). Desain penelitian menggunakan pendekatan eksperimen kuasi dengan dua kelompok tim pengembang: kelompok eksperimen yang menggunakan GitHub Copilot berbasis GPT-4 Turbo sebagai alat LLM, dan kelompok kontrol yang mengembangkan sistem secara manual tanpa bantuan LLM. Kedua kelompok mengerjakan proyek sistem informasi berbasis web dengan kompleksitas setara menggunakan metodologi XP selama delapan minggu. Hasil penelitian menunjukkan bahwa tim yang mengintegrasikan LLM menghasilkan defect density sebesar 0,87 per KLOC, lebih rendah secara signifikan dibandingkan kelompok kontrol yang mencapai 1,62 per KLOC (penurunan 46,3%). Produktivitas pengembang pada kelompok LLM juga meningkat rata-rata 38,2% dalam hal lines of code per jam dan 31,5% lebih cepat dalam menyelesaikan fitur. Temuan ini memberikan bukti empiris bahwa integrasi LLM dalam siklus Extreme Programming secara statistik signifikan meningkatkan kualitas kode sekaligus produktivitas pengembang, dengan catatan bahwa praktik code review manusia tetap diperlukan untuk mengatasi kerentanan keamanan pada kode yang dihasilkan AI.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0057,PatchGuru: Patch Oracle Inference from Natural Language Artifacts with Large Language Models,Thanh Le-Cong; Bach Le; Toby Murray; Michael Pradel; Cristian Cadar,2026,arXiv.org,10.48550/arxiv.2602.05270,2602.05270,https://www.semanticscholar.org/paper/eab76aa9f46e615db33dd99485c98730e156a3fd,semantic_scholar,"As software systems evolve, patches may unintentionally alter program behavior. Validating patches against their intended semantics is difficult due to incomplete regression tests and informal, non-executable natural language (NL) descriptions of patch intent. We present PatchGuru, the first automated technique that infers executable patch specifications from real-world pull requests (PRs). Given a PR, PatchGuru uses large language models (LLMs) to extract developer intent from NL artifacts and synthesizes patch oracles: under-approximate yet practical specifications expressed as runtime assertions in comparison programs that integrate pre- and post-patch versions. Patch oracles focus on patch-relevant behaviors, enable automated validation, and support cross-version properties. PatchGuru iteratively refines inferred oracles by comparing pre- and post-patch behaviors, identifies violations, filters inconsistencies via self-review, and generates bug reports. We evaluate PatchGuru on 400 recent PRs from four widely used open-source Python projects. PatchGuru reports 39 warnings with a precision of 0.62, yielding 24 confirmed true positives, including 12 previously unknown bugs, 11 of which were subsequently fixed by developers. Compared to the state-of-the-art technique Testora, PatchGuru detects 17 more bugs (24 vs. 7) while improving precision from 0.32 to 0.62. PatchGuru incurs an average cost of 8.9 minutes and USD 0.07 per PR. These results suggest that PatchGuru complements code review and regression testing by providing executable documentation and automated validation of patch intent.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0058,Optimization of Code Review Process Using Devsecops,Shobhit Kumar Saurabh; Deepak Kumar; Vikram Bali,2026,"2026 2nd International Conference on Cognitive Computing in Engineering, Communications, Sciences and Biomedical Health Informatics (IC3ECSBHI)",10.1109/ic3ecsbhi67834.2026.11469106,,https://www.semanticscholar.org/paper/c45d788f7896134bc43ff314ea8dabefb14df34a,semantic_scholar,"IT organization, nowadays, are following manual process for doing code review process, Developers submits the pull request or merge request in tool. After that reviewer has to do the whole process manually and put comment on pull request manually. Further the PR gets assign back to the developer. This whole process is very time consuming. Devops talks about automation to the extent it is possible and so does DevSecOps. We proposed a machine learning model to automate the code review process using a pull request in Azure devops. The author(s) has proposed an optimized process ensures the conducting the review of code and automatically and add comment on each pull request in azure devops. The optimized LLM model uses large historical dataset to find the appropriate comment from the dataset. This will help organization to implement better process and reduce bug which might be possible in doing manual review. As a result, we observed the new optimized process is quite helpful to reduce the review effort and further reducing the overall budget for the final software product.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0059,OmniCode: A Benchmark for Evaluating Software Engineering Agents,Atharv Sonwane; Eng-Shen Tu; Wei-Chung Lu; Claas Beger; Carter Larsen; Debjit Dhar; Rachel Chen; Ronit Pattanayak; T. Dang; Guohao Chen; Gloria Geng; Kevin Ellis; Saikat Dutta,2026,arXiv.org,10.48550/arxiv.2602.02262,2602.02262,https://www.semanticscholar.org/paper/97f77f623f718cc8b60bd0a61b57eeb9bfdbb33f,semantic_scholar,"LLM-powered coding agents are redefining how real-world software is developed. To drive the research towards better coding agents, we require challenging benchmarks that can rigorously evaluate the ability of such agents to perform various software engineering tasks. However, popular coding benchmarks such as HumanEval and SWE-Bench focus on narrowly scoped tasks such as competition programming and patch generation. In reality, software engineers have to handle a broader set of tasks for real-world software development. To address this gap, we propose OmniCode, a novel software engineering benchmark that contains a broader and more diverse set of task categories beyond code or patch generation. Overall, OmniCode contains 1794 tasks spanning three programming languages - Python, Java, and C++ - and four key categories: bug fixing, test generation, code review fixing, and style fixing. In contrast to prior software engineering benchmarks, the tasks in OmniCode are (1) manually validated to eliminate ill-defined problems, and (2) synthetically crafted or recently curated to avoid data leakage issues, presenting a new framework for synthetically generating diverse software tasks from limited real-world data. We evaluate OmniCode with popular agent frameworks such as SWE-Agent and show that while they may perform well on bug fixing for Python, they fall short on tasks such as Test Generation and in languages such as C++ and Java. For instance, SWE-Agent achieves a maximum of 25.0% with DeepSeek-V3.1 on C++ Test Generation. OmniCode aims to serve as a robust benchmark and spur the development of agents that can perform well across different aspects of software development. Code and data are available at https://github.com/seal-research/OmniCode.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0060,Novice Developers Produce Larger Review Overhead for Project Maintainers while Vibe Coding,Syed Ammar Asdaque; Imran Haider; Muhammad Umar Malik; Maryam Abdul Ghafoor; Abdul Ali Bangash,2026,Proceedings of the 23rd International Conference on Mining Software Repositories,10.1145/3793302.3793597,2602.23905,https://www.semanticscholar.org/paper/1c1a258a92d860eafe692b9e23802bb502a8801c,semantic_scholar,"AI coding agents allow software developers to generate code quickly, which raises a practical question for project managers and open source maintainers: can vibe coders with less development experience substitute for expert developers? To explore whether developer experience still matters in AI-assisted development, we study 22,953 Pull Requests (PRs) from 1,719 vibe coders in the GitHub repositories of the AIDev dataset. We split vibe coders into lower experience vibe coders (ExpLow) and higher experience vibe coders (ExpHigh) and compare contribution magnitude and PR acceptance rates across PR categories. We find that ExpLow submits PRs with larger volume (2.15 × more commits and 1.47 × more files changed) than ExpHigh. Moreover, ExpLow PRs, when compared to ExpHigh, receive 4.52 × more review comments, and have 31% lower acceptance rates, and remain open 5.16 × longer before resolution. Our results indicate that low-experienced vibe coders focus on generating more code while shifting verification burden onto reviewers. For practice, project managers may not be able to safely replace experienced developers with low-experience vibe coders without increasing review capacity. Development teams should therefore combine targeted training for novices with adaptive PR review cycles.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0061,NovBench: Evaluating Large Language Models on Academic Paper Novelty Assessment,Wenqing Wu; Yi Zhao; Yuzhuo Wang; Siyou Li; Juexi Shao; Yunfei Long; Chengzhi Zhang,2026,Annual Meeting of the Association for Computational Linguistics,10.48550/arxiv.2604.11543,2604.11543,https://www.semanticscholar.org/paper/d7d030ce30ba53ed0ffec53134ed625ff53238f9,semantic_scholar,"Novelty is a core requirement in academic publishing and a central focus of peer review, yet the growing volume of submissions has placed increasing pressure on human reviewers. While large language models (LLMs), including those fine-tuned on peer review data, have shown promise in generating review comments, the absence of a dedicated benchmark has limited systematic evaluation of their ability to assess research novelty. To address this gap, we introduce NovBench, the first large-scale benchmark designed to evaluate LLMs'capability to generate novelty evaluations in support of human peer review. NovBench comprises 1,684 paper-review pairs from a leading NLP conference, including novelty descriptions extracted from paper introductions and corresponding expert-written novelty evaluations. We focus on both sources because the introduction provides a standardized and explicit articulation of novelty claims, while expert-written novelty evaluations constitute one of the current gold standards of human judgment. Furthermore, we propose a four-dimensional evaluation framework (including Relevance, Correctness, Coverage, and Clarity) to assess the quality of LLM-generated novelty evaluations. Extensive experiments on both general and specialized LLMs under different prompting strategies reveal that current models exhibit limited understanding of scientific novelty, and that fine--tuned models often suffer from instruction-following deficiencies. These findings underscore the need for targeted fine-tuning strategies that jointly improve novelty comprehension and instruction adherence.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
