candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0104,Does Pass Rate Tell the Whole Story? Evaluating Design Constraint Compliance in LLM-based Issue Resolution,Kai Yu; Zhenhao Zhou; Junhao Zeng; Ying Wang; Xueying Du; Zhiqiang Yuan; Junwei Liu; Ziyu Zhou; Yujia Wang; Chong Wang; Xin Peng,2026,arXiv.org,10.48550/arxiv.2604.05955,2604.05955,https://www.semanticscholar.org/paper/05bccbc8007cef45c1edb7e7e93bfe26ecd898ab,semantic_scholar,"Repository-level issue resolution benchmarks have become a standard testbed for evaluating LLM-based agents, yet success is still predominantly measured by test pass rates. In practice, however, acceptable patches must also comply with project-specific design constraints, such as architectural conventions, error-handling policies, and maintainability requirements, which are rarely encoded in tests and are often documented only implicitly in code review discussions. This paper introduces \textit{design-aware issue resolution} and presents \bench{}, a benchmark that makes such implicit design constraints explicit and measurable. \bench{} is constructed by mining and validating design constraints from real-world pull requests, linking them to issue instances, and automatically checking patch compliance using an LLM-based verifier, yielding 495 issues and 1,787 validated constraints across six repositories, aligned with SWE-bench-Verified and SWE-bench-Pro. Experiments with state-of-the-art agents show that test-based correctness substantially overestimates patch quality: fewer than half of resolved issues are fully design-satisfying, design violations are widespread, and functional correctness exhibits negligible statistical association with design satisfaction. While providing issue-specific design guidance reduces violations, substantial non-compliance remains, highlighting a fundamental gap in current agent capabilities and motivating design-aware evaluation beyond functional correctness.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0105,Do Methods Support the Claims? Intra-Paper Verification for Peer Review,Ranjitha Shivaprasad Ballakuraya; Arash Mahyari; A. Srinivasan,2026,,,2607.26066,https://www.semanticscholar.org/paper/6a048a1c391afb7472e3f535b2b7da9707c8762d,semantic_scholar,"The growing volume of scientific submissions has motivated interest in using large language models (LLMs) to assist peer review. Existing automated novelty assessment approaches typically compare a paper's claimed contributions against prior literature, implicitly assuming that these contributions are accurately realized in the work itself. Human reviewers, however, frequently challenge novelty claims not because similar ideas already exist, but because the methodological evidence presented in the paper does not adequately support them. This internal mismatch between claimed contributions and methodological realization is rarely examined by current LLM-based review systems. To address this gap, we introduce intra-paper claim verification, a framework that evaluates whether novelty claims articulated in a paper are substantiated by the methods used to realize them. The framework employs an LLM to extract novelty claims from the introduction, retrieve claim-relevant methodological evidence, and assess whether the methods substantiate the stated contributions. Assessment is guided by reviewer-inspired evaluation criteria derived inductively from human peer reviews collected from 182 ICLR 2025 papers. These criteria capture recurring reviewer concerns related to novelty, methodology, clarity, and other issues and are used to generate structured reviewer-style assessments of claim substantiation. We evaluate the framework by comparing LLM-generated review comments against human reviewer concerns on a balanced subset of accepted and rejected papers. Human evaluation demonstrates significant alignment between framework-generated assessments and human reviewer concerns, particularly for novelty-related issues. BERTScore further distinguishes corresponding human-LLM review pairs from mismatched controls, indicating that the framework captures concerns consistent with human reviewer observations.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0106,Detecting Confusion Comments with LLMs,Wejden Hammami; M. Chaieb; Houda Korbi; Hassine Kooli; Moataz Chouchen,2026,2026 Intelligence in Business and Industry (IBI),10.1109/ibi68858.2026.11604063,,https://www.semanticscholar.org/paper/19f7682940ea9abea44b5cbbf59af34429368969,google_scholar;ieee_xplore;semantic_scholar,"Pull Request discussions are central to collaborative software development, yet they often contain signals of confusion that slow down review cycles and obscure decision-making. Prior work has examined confusion in code reviews using heuristic rules, manual annotation, and qualitative analysis, demonstrating its prevalence and impact on review effectiveness, which struggle to capture semantic hints in natural language comments.In this paper, we investigate whether a lightweight large language model can reliably detect confusion in human-authored PR comments. We compare its performance against classical machine learning classifiers using a dataset of annotated code reviews comments. We apply the model to real world pull request discussions to explore its practical usefulness in identifying confusion at scale.Our results show that large language models can effectively capture linguistic signals of confusion and provide meaningful explanation of reviewer uncertainty. These findings suggest promising directions for improving developer-support tools that enhance understanding during code review.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0107,Design and Development of an AI-Powered Code Review Assistant,Bharti Neha; Pandey Dr. R. S,2026,International Journal of Innovative Research in Engineering,10.59256/ijire.20260702027,,https://www.semanticscholar.org/paper/75f464c8cbe931a0c76e4c59292903f20b1c565e,semantic_scholar,"The blistering development of software engineering has created more complex codebases, dispersed teams, and quicker development pipelines. Code review is still a important aspect of software quality assurance in such environments. Manual code reviews are however usually time consuming, inconsistent and restricted to human availability. The paper introduces an AI-driven code review helper that is based on GitHub pull request processes. The system receives the events of pull requests through webhooks, interprets the code diffs, and uses a Large Language Model (LLM) to come up with structured and contextually sensitive review recommendations. The assistant detects maintainability, performance, security, readability, and code standard problems. FastAPI is used to implement the backend system, and a Next.js dashboard allows visualizing code quality metrics and issue distributions. As the experimental outcomes show, the system is efficient to minimize the effort of reviewing and enhance the quality of feedback as well as to stay scalable in case of high loading conditions. The suggested solution indicates the opportunities of AI-aided tools to improve the contemporary software development processes.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0108,Cross-Model LLM Code Review: Should you use Claude to review Codex or vice versa?,Zuodong Xiang; Yike Zhang; Yueming Zhang; Hailu Xu,2026,,,2607.21656,https://www.semanticscholar.org/paper/c6ddbf3e8436597c6ade97283de5031c8657f562,semantic_scholar,"Developers increasingly use two coding agents together: one writes a draft, and the other reviews it. However, it is not clear whether the pairing is worth its cost and time, or whether the order of the pairing matters. We run a controlled experiment on 116 recent hard and medium lcb tasks with Claude and Codex across six conditions to approximate a software practitioner's workflow: both solo baselines, both cross-model orderings, and both same-model orderings. The reviewer sees the problem and the writer's draft but cannot execute tests, which approximates a code review step. Claude review raises Codex drafts from 71.6% to 89.7% ($p_{BH}=.001$); Codex self review raises them to 84.5% ($p_{BH}=.022$). The reverse direction does not pay off: Codex reviewing Claude drafts drops the pass rate from 91.4% to 82.8% ($p_{BH}=.046$), and Claude self review leaves the 91.4% baseline unchanged. Our evaluation indicates that the useful pairing is asymmetric: use Claude to review Codex, not the other way around.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0110,"Comparison of Human and Artificial Intelligence-Assisted Code Review: An Exploratory Case Study on Efficiency, Accuracy, and Practical Impact",O. Novac; C. Novac; Larisa-Maria Borlea; Laura Christiana Simionescu Dobrescu; A. Tulbure; R. Sebesan,2026,European Conference on Artificial Intelligence,10.1109/ecai69016.2026.11613769,,https://www.semanticscholar.org/paper/b9a049a243217644fbb087bbe3539b4830893ff6,semantic_scholar,"This paper presents a comprehensive comparative analysis between human and AI-assisted code review methodologies, focusing on efficiency, accuracy and their impact on software quality. As modern software development increasingly integrates artificial intelligence (AI) tools, the volume of generated code has significantly expanded, creating new challenges for quality assurance processes. While AI-based tools provide quick feedback and scalability, they often lack contextual understanding and produce lower-value suggestions. In contrast, human reviewers offer deeper insights into logic and architecture, but require significantly more time. This study evaluates both approaches through existing literature and practical analysis, highlighting their strengths and limitations. The findings suggest that a hybrid model combining automated and human review processes provides the most effective solution for maintaining code quality while preserving development speed.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0111,CommitLLM: A Fine-Tuned Pipeline for Git Commit Message Generation,M. Haque; P. Patel; Meetkumar Vijaybhai Raychura,2026,,,2607.17532,https://www.semanticscholar.org/paper/645abe8bc29722ab3a592475d42de550b0a635f0,semantic_scholar,"Developers frequently write uninformative git commit messages such as""fix""or""update stuff"", degrading the value of version-control history for code review, debugging, and onboarding. We present CommitLLM, a three-stage pipeline that generates concise, Conventional Commits-compliant messages from code diffs using a fine-tuned small language model. The system combines (1) QLoRA fine-tuning of Mistral-7B-Instruct-v0.2 on the CommitPackFT dataset, (2) constrained decoding to enforce brevity, and (3) deterministic post-processing to strip conversational artifacts and enforce format. On a 50-sample evaluation, CommitLLM achieves 98% format compliance (vs. 22% for vanilla Mistral), reduces average output length from 154.8 to 37.9 characters, and improves LLM-as-a-Judge scores from 1.97 to 3.68 out of 5. Notably, the post-processing layers contribute more to quality improvement than the fine-tuning itself, suggesting that for structured-output tasks, treating the LLM as a component in a deterministic pipeline is more effective than optimizing the model alone. The entire system runs on a single consumer GPU (NVIDIA T4, 16 GB VRAM).",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0112,Comment and Control: Hijacking Agentic Workflows via Context-Grounded Evolution,Neil Fendley; Zhengyu Liu; Aonan Guan; Jiacheng Zhong; Yinzhi Cao,2026,arXiv.org,10.48550/arxiv.2605.11229,2605.11229,https://www.semanticscholar.org/paper/c6100def8a4d1c6f1f6acdcb903a68f132bf8592,google_scholar;semantic_scholar,"Automation platforms such as GitHub Actions and n8n are increasingly adopting so-called agentic workflows, which integrate Large Language Model (LLM) agents for tasks such as code review and data synchronization. While bringing convenience for developers, this integration exposes a new risk: An adversary may control and craft certain inputs, such as GitHub issue comments, to manipulate the LLM agent for unwanted actions, such as credential exfiltration and arbitrary command execution. To our knowledge, no prior academic work has studied such a risk in agentic workflows. In this paper, we design the first detection and exploitation framework, called JAW, to hijack agentic workflows hosted on automation platforms via a novel approach called Context-Grounded Evolution. Our key idea is to evolve agentic workflow inputs under the contexts derived from hybrid program analysis for hijacking purposes. Specifically, JAW generates agentic workflow contexts through three analyses: (i) static path-feasibility analysis to identify feasible agent-invocation paths and the input constraints required to trigger them, (ii) dynamic prompt-provenance analysis to determine how that input is transformed and embedded into the LLM context, and (iii) capability analysis to identify the actions and restrictions available to the agent at runtime. Our evaluation of JAW on GitHub workflows and n8n templates showed that 4714 GitHub workflows and eight n8n templates can be successfully hijacked, for example, to leak user credentials. Our findings span 15 widely-used GitHub Actions, including official GitHub Actions for Claude Code, Gemini CLI, Qwen CLI, and Cursor CLI, and two official n8n nodes. We responsibly disclosed all findings to the affected vendors and received many acknowledgements, fixes, and bug bounties, notably from GitHub, Google, and Anthropic.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0113,Combating Harms of Generative AI in CS1 with Code Review Interviews and a Flipped Classroom,Peter Fowles; Erik Falor; Sulove Bhattarai; John Edwards; Seth Poulsen,2026,arXiv.org,10.48550/arxiv.2605.21374,2605.21374,https://www.semanticscholar.org/paper/ac2b587576e229aef2bc032face0012a399e9413,semantic_scholar,"Background and Context: Large Language Models (LLMs) are more accessible and accurate than ever before, raising significant concerns for computing educators. One major concern is students using LLMs to bypass the effort needed to understand concepts and metacognitive strategies essential for success in computer science. Objectives: We contribute a unique approach to assessing and building up student understanding through weekly oral code review assessments. These formative assessments incentivize students to understand their submitted code, regardless of whether or not the code was generated by AI tools. We also use a flipped classroom to provide time for students to learn concepts outside of class and provide ample time for students to schedule code review interviews. Methods: For this paper, we collected data from three semesters. We analyze student exam scores, keystroke logs, and surveys to understand how the new course policies affected student learning, behavior, and attitudes. Findings: Pairwise comparison of exam results reveals a statistically insignificant increase in average scores for Fall 2025 compared to previous semesters. Keystroke logs show a significant increase in characters pasted per total characters input into coding assignments in Fall 2025, pointing towards higher AI usage. Survey results show positive student sentiment towards code reviews at the end of Fall 2025, with nearly all negative feedback being addressable through better scheduling and more rigorous TA training. Implications: Oral code reviews with a flipped classroom appear to be effective at mitigating harms of LLM use while providing space for students to freely experiment with these tools. Our work suggests that students in Fall 2025 still show adequate understanding of material covered in written exams, despite dramatic increases in LLM usage for coding assignments.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-0116,CoRaCommit: A VS Code Extension for Commit Message Generation with Exemplar Retrieval,Chao Cai; Bojian Xiong; Chong Wang; Lulu He; Peng Liang,2026,,,2606.19814,https://www.semanticscholar.org/paper/9ce076e48cf388d66bdcf7cd1efb7d954a1292f6,semantic_scholar,"Commit messages are essential textual artifacts that describe the intent behind code changes, and play a critical role in version control, code review, and historical tracking. However, in practice, commit messages are primarily authored manually, which is time-consuming and often results in inconsistent quality and non-uniform expression. Existing VS Code extensions for commit message generation typically directly invoke large language models based on the code diff, without leveraging similar commit exemplars as references, and rarely support user feedback-driven LLM recommendation. To address these limitations, this paper presents CoRaCommit, a VS Code extension that enhances commit message generation by retrieving similar commit exemplars as prompt context, invoking multiple LLMs in parallel for candidate commit message comparison, and dynamically recommending LLMs based on user feedback. Experimental results on 945 commits from the ApacheCM dataset show that CoRaCommit outperforms existing VS Code extensions across BLEU, CIDEr, METEOR, and ROUGE-L metrics, demonstrating the effectiveness of retrieval-augmented context for commit message generation.",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
