candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-1341,Pengaruh Integrasi Large Language Model (LLM) Assisted Code Generation terhadap Defect Density dan Produktivitas Pengembang dalam Metodologi Agile …,"J Yuwono - Jurnal Komputer Teknologi Informasi Sistem …, 2026 - ejurnal.lkpkaryaprima.id",2026,,,,https://ejurnal.lkpkaryaprima.id/index.php/juktisi/article/view/1070,google_scholar,"63 روز پیش - … Penggunaan Large Language Model (LLM) sebagai alat bantu generasi kode (code … , dengan catatan bahwa praktik code review manusia tetap diperlukan untuk …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1342,"Autonomous Code Review Using Large Language Models: A Hybrid Framework for Code Quality Assessment, Refactoring Recommendation, and Technical Debt …","NB BILIANGADI, PP KUMAR… - International …, 2026 - internationaljournalssrp.org",2026,,,,http://internationaljournalssrp.org/index.php/ijmst/article/view/366,google_scholar,"65 روز پیش - … ABSTRACT: Autonomous code review is emerging as a … This paper proposes ARC-TD, a hybrid large language model … The framework represents code review as a multi-…",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1344,[PDF][PDF] Design and Development of an AI-Powered Code Review Assistant,"N Bharti, RS Pandey - 2026 - theijire.com",2026,,,,https://www.theijire.com/archiver/archives/design_and_development_of_an_ai_powered_code_review_assistant.pdf,google_scholar,74 روز پیش - … The AI aspect was driven by the installed Large Language Model (GPT-based model) to understand the code and produce reviews. Both simulated and actual GitHub …,abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1345,A RAG and fine-tuned large-model-based intelligent code analysis method for 3D design software in power grid engineering,"C Xia, L Zhou, X Zhang - Sixth International Conference on …, 2026 - spiedigitallibrary.org",2026,,10.1117/12.3108579.short,,https://www.spiedigitallibrary.org/conference-proceedings-of-spie/14138/141381F/A-RAG-and-fine-tuned-large-model-based-intelligent-code/10.1117/12.3108579.short,google_scholar,85 روز پیش - … approaches in key metrics such as code review speed and defect detection rate. … Scenario 1 (Base Model): All training data is used to build a single large language model …,abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1346,[PDF][PDF] AI ASSISTANTS IN SOFTWARE DEVELOPMENT: ANALYSIS OF SECURITY RISKS IN GENERATED CODE,"D Boichuk - GRAIL OF SCIENCE, 2026 - elartu.tntu.edu.ua",2026,,,,https://elartu.tntu.edu.ua/bitstream/lib/52010/1/%D0%B6%D1%83%D1%80%D0%BD%D0%B0%D0%BB_%D0%93%D1%80%D0%B0%D0%B0%D0%BB%D1%8C%20%D0%BD%D0%B0%D1%83%D0%BA%D0%B8%2067_2026_%D0%A4%D0%BB%D0%B5%D1%88%D0%BA%D0%B0%D1%80%D1%82%D0%BA%D0%B8.pdf#page=682,google_scholar,"95 روز پیش - … At the process level, code review practices must evolve to … to security practices, code review standards, or developer … implications of large language model code assistants. …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1347,ACREF: Enhancing Code Refinement Tasks for Large Language Models Using LLM-as-a-Judge,"L Mi, L Xu, C Liu, W Mu, Z Li, L Huangfu - Available at SSRN 6642016 - papers.ssrn.com",,,,,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=6642016,google_scholar,"103 روز پیش - … code review has become a fundamental practice in modern software engineering. Beyond defect detection, code review … using a large language model under the LLM-as-a-…",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1348,[فهرست منابع][C] ИНФОРМАТИЗАЦИЯ ОБРАЗОВАНИЯ: ТЕОРИЯ И ПРАКТИКА,"СА СИВИНСКИЙ - … ТЕОРИЯ И ПРАКТИКА Омск, 21–22 …",,,,,,google_scholar,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1349,Evaluating Large Language Models for Psychometric Simulation Studies in R: Integrating Best Practices in Simulation and Prompt Design,"M Abulela, E Brown, G Gorgun, K Nickodem, N Kim… - osf.io",,,,,https://osf.io/preprints/psyarxiv/9tfej,google_scholar,"111 روز پیش - … While large language model (LLM) capabilities have been widely investigated across … across code quality (through expert code review), executability (through actually …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1350,Research and evaluation of methods for automatic review of software code using Large Linguistic Models,A HAEȚCHII - 2026 - repository.utm.md,2026,,,,https://repository.utm.md/handle/5014/35491,google_scholar,"160 روز پیش - … area, which examines the role of code review in software engineering, reviews existing … Next, based on the requirements, a large language model is determined, prompting …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1351,[PDF][PDF] CodeMedic: An AI-Powered Code Review and Assistance Platform,BT SCHOLAR - academia.edu,,,,,https://www.academia.edu/download/126242635/ShishirResearchPaperMain.pdf,google_scholar,"170 روز پیش - … Traditionally, code review has been a manual process … , AI-powered code review and debugging platform … ofthe-art large language model capable of understanding …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1352,[PDF][PDF] Supervised learning algorithms: An in-depth study,"D SINGH, A KUMAR, BT SCHOLAR - academia.edu",,,,,https://www.academia.edu/download/129097205/adarsh_new_research.pdf,google_scholar,"172 روز پیش - … , AIpowered code review and debugging platform … -the-art large language model capable of understanding … This section compares the existing manual code review …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1353,[PDF][PDF] A Modular Semantic Kernel Agent for Automated Code Review and Refactoring Feedback,"S Dursun, B Önel, T Işıkkent, S Çelik… - … of Research and …, 2025 - orclever.com",2025,,,,https://www.orclever.com/pdfs/oprd/a-modular-semantic-kernel-agent-for-automated-code-review-and-refactoring-feedback.pdf,google_scholar,"218 روز پیش - … This paper introduces a modular Large Language Model (LLM)based agent, designed using Microsoft’s Semantic Kernel framework, for automated code review and …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1354,Development of a Relational Database and LLM-Based Algorithm for Building Code Review in Early Design Stage,"S Hong, B Park, S Choo - Journal of KIBIM, 2025 - journal-kibim.apub.co.kr",2025,,,,http://journal-kibim.apub.co.kr/articles/xml/Bgrk/,google_scholar,"218 روز پیش - … ) of Korean building regulations with a large language model (LLM)-based question–… and LLM-driven reasoning for building code review. Practically, it provides a pathway …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1355,[PDF][PDF] MULTI-AGENT SYSTEM FOR AUTOMATED CODE REVIEWS,S Premasundera - 2025 - trepo.tuni.fi,2025,,,,https://trepo.tuni.fi/bitstream/handle/10024/232334/PremasunderaSavidya.pdf?sequence=2,google_scholar,249 روز پیش - … Although recent Large Language Model (LLM) … LLM-based automated code review system in which four … architecture for automated code review that combines domain…,abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1356,설계 초기단계 건축 법규 검토를 위한 관계성 DB 구축 및 LLM 기반 알고리즘 개발,"홍순민， 박봉균， 추승연 - KIBIM Magazine, 2025 - scholar.kyobobook.co.kr",2025,,,,https://scholar.kyobobook.co.kr/article/detail/4010071839636,google_scholar,"249 روز پیش - … ) of Korean building regulations with a large language model (LLM)-based question–… and LLM-driven reasoning for building code review. Practically, it provides a pathway …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1357,[HTML][HTML] Software Engineering Agent via Self-Abstraction from Grounded Experience,LLMJA Ensemble - salesforce.com,,,,,https://www.salesforce.com/blog/sage-swe/,google_scholar,"288 روز پیش - … Large language model (LLM)-based software engineering (SWE-) agents have … on realistic software engineering tasks such as code review, bug fixing, and repository-level …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
POOL-1358,Large language models for code editing,J Zhang - 2025 - repositories.lib.utexas.edu,2025,,,,https://repositories.lib.utexas.edu/items/80a6b4e5-7927-412e-9b1a-d9cb62d322a5,google_scholar,"299 روز پیش - … ⋆ We introduce CoditT5, a large language model for software maintenance tasks that … We provide an example of automated code review in Figure 2.1, where a reviewer …",abstract_or_snippet,pending_manual_screening,pending_acquisition,,,,,
