candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-1189,Large language models in manufacturing: a comprehensive review,Mazdak MaghanakiMohammad ShahinF. Frank Chen,2026,The International Journal of Advanced Manufacturing Technology,10.1007/s00170-026-18711-4,,https://link.springer.com/article/10.1007/s00170-026-18711-4,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1190,QualiTagger: automating software quality categorization in issue trackers,Karthik ShivashankarRafael CapillaMaren Maritsdatter KrukeMili OrucevicAntonio Martini,2026,Software Quality Journal,10.1007/s11219-026-09775-2,,https://link.springer.com/article/10.1007/s11219-026-09775-2,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1191,Evaluating foundation model integration strategies for detecting PII in java software engineering pipelines,Fabiano Damasceno Sousa FalcãoEdna Dias Canedo,2026,Empirical Software Engineering,10.1007/s10664-026-10919-y,,https://link.springer.com/article/10.1007/s10664-026-10919-y,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1192,A data-centric trust pipeline:an empirical framework for trustworthy AI in sensitive domains,Carlos Diego Cavalcanti Pereira,2026,AI and Ethics,10.1007/s43681-026-01247-4,,https://link.springer.com/article/10.1007/s43681-026-01247-4,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1193,The adaptive learning taxonomy for responsible large language model integration in higher education,Simon BaradziejAdrianna Kochanska,2026,Discover Artificial Intelligence,10.1007/s44163-026-01528-1,,https://link.springer.com/article/10.1007/s44163-026-01528-1,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1194,Episodic oversight in generative AI workflows: A nine-step protocol for preserving human agency (OP-9),Eylem TaşLucas MemmertEva Bittner,2026,Electronic Markets,10.1007/s12525-026-00915-x,,https://link.springer.com/article/10.1007/s12525-026-00915-x,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1195,TagDebt: a bot to support technical debt management,João Paulo BiazottoDaniel FeitosaParis AvgeriouElisa Yumi Nakagawa,2026,Empirical Software Engineering,10.1007/s10664-026-10900-9,,https://link.springer.com/article/10.1007/s10664-026-10900-9,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1196,"An empirical study on logging evolution on stack overflow: trends, topics, and challenges",Patrick Loic FoalemAndre NguimbousFoutse KhomhHeng LiEttore Merlo,2026,Empirical Software Engineering,10.1007/s10664-026-10899-z,,https://link.springer.com/article/10.1007/s10664-026-10899-z,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1197,Scalable code generation with large language models: an open-source ensemble and reinforcement learning–based selector,Mohammed A. ShehabSafwan OmariMohammad WardatYaser Jararweh,2026,Software Quality Journal,10.1007/s11219-026-09766-3,,https://link.springer.com/article/10.1007/s11219-026-09766-3,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1198,Line-level bug-finding power of static analysis rules: a case study of&#xa0;Teamscale&#xa0;,Liwei YeYuge NieYufei ZhouYibiao YangHongmin LuJunyan QianYuming Zhou,2026,Empirical Software Engineering,10.1007/s10664-026-10895-3,,https://link.springer.com/article/10.1007/s10664-026-10895-3,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1199,CupCleaner: a hybrid data cleaning approach for comment updating,Qingyuan LiangZeyu SunQihao ZhuJunhao HuYifan ZhaoYakun ZhangLu Zhang,2026,Science China Information Sciences,10.1007/s11432-024-4637-2,,https://link.springer.com/article/10.1007/s11432-024-4637-2,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1200,Diversity’s role in collaboration and conflict: a case-study of React.js,Kezia DevathasanJingchang ChenPuwentao YanGema Rodríguez-PérezTony ClearDaniela Damian,2026,Empirical Software Engineering,10.1007/s10664-026-10893-5,,https://link.springer.com/article/10.1007/s10664-026-10893-5,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1201,A Systematic Review and Prospect of Hybrid Simulation Methods and Applications from 1980 to 2024,Fengwei JiaHongli ZhuFengyuan JiaChangyan ShihZhaosheng YaoShiyong LiuWai Kin Chan,2026,Archives of Computational Methods in Engineering,10.1007/s11831-026-10607-6,,https://link.springer.com/article/10.1007/s11831-026-10607-6,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1202,Open source software development tool installation,Larissa SalernoChristoph TreudePatanamon Thongtanunam,2026,Empirical Software Engineering,10.1007/s10664-026-10885-5,,https://link.springer.com/article/10.1007/s10664-026-10885-5,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1203,Effective Fine-tuning for Low-resource Languages: A Case Study of Cangjie,Zhihao LinZhaofeng LiuMingyi ZhouZihan HuangChi ChenWei MaLi Li,2026,Empirical Software Engineering,10.1007/s10664-026-10878-4,,https://link.springer.com/article/10.1007/s10664-026-10878-4,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1204,Generative AI solutions for software quality: Assessing industrial readiness,Andre GheventerPatricia do Amaral GurgelCarlos Henrique BritoRafael Maiani de MelloSabrina RochaRodrigo FeitosaGuilherme Horta Travassos,2026,Software Quality Journal,10.1007/s11219-026-09754-7,,https://link.springer.com/article/10.1007/s11219-026-09754-7,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1205,An exploratory study on effectiveness of GPT-4o in conducting sub-tasks of systematic literature reviews,Mohammad ShameemMohammad AlshayebMahmood NiaziSajjad MahmoodAakash AhmadJehad Al Dallal,2026,Automated Software Engineering,10.1007/s10515-026-00629-6,,https://link.springer.com/article/10.1007/s10515-026-00629-6,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1206,Software defect detection using large language models: a literature review,Yu ChenYi ShenTaiyan WangShiwen OuRuipeng WangYuwei LiZulie Pan,2026,Frontiers of Computer Science,10.1007/s11704-025-40672-2,,https://link.springer.com/article/10.1007/s11704-025-40672-2,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1207,Is common sense all you need? Using expert defined rules to identify vulnerability patches instead of machine learning,Aurora PapottiSerena Elisa PontaAntonino SabettaFabio Massacci,2026,Empirical Software Engineering,10.1007/s10664-026-10860-0,,https://link.springer.com/article/10.1007/s10664-026-10860-0,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1209,Code generation with large language models: a survey from neural program synthesis to autonomous software development,Burak Gülmez,2026,Applied Intelligence,10.1007/s10489-026-07230-0,,https://link.springer.com/article/10.1007/s10489-026-07230-0,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1210,Autonomous smart contract deployment through generative AI and Blockchain in smart urban mobility,Shahbaz SiddiquiAdnan AyubGhufran AhmedAbdul AzizMuhammad Al-Abdullah,2026,Cluster Computing,10.1007/s10586-025-05923-8,,https://link.springer.com/article/10.1007/s10586-025-05923-8,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1211,Learning-to-rank-based transferable adversarial attacks for software vulnerability prediction models,Xuanye WangLu Lu,2026,Cluster Computing,10.1007/s10586-026-05995-0,,https://link.springer.com/article/10.1007/s10586-026-05995-0,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
