candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-0829,ICER '23: Proceedings of the 2023 ACM Conference on International Computing Education Research - Volume 1,Kathi Fisler; Paul Denny; Diana Franklin; Margaret Hamilton,2023,,10.1145/3568813,,https://dl.acm.org/doi/proceedings/10.1145/3568813,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0836,dg.o '23: Proceedings of the 24th Annual International Conference on Digital Government Research,David Duenas Cid; Nadzeya Sabatini; Loni Hagen; Hsin-chung Liao,2023,,10.1145/3598469,,https://dl.acm.org/doi/proceedings/10.1145/3598469,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0837,ECSEE '23: Proceedings of the 5th European Conference on Software Engineering Education,Jürgen Mottok,2023,,10.1145/3593663,,https://dl.acm.org/doi/proceedings/10.1145/3593663,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0838,EASE '23: Proceedings of the 27th International Conference on Evaluation and Assessment in Software Engineering,,2023,,10.1145/3593434,,https://dl.acm.org/doi/proceedings/10.1145/3593434,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0840,CHI '23: Proceedings of the 2023 CHI Conference on Human Factors in Computing Systems,Albrecht Schmidt; Kaisa Väänänen; Tesh Goyal; Per Ola Kristensson; Anicia Peters; Stefanie Mueller; Julie R. Williamson; Max L. Wilson,2023,,10.1145/3544548,,https://dl.acm.org/doi/proceedings/10.1145/3544548,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0843,ASE '22: Proceedings of the 37th IEEE/ACM International Conference on Automated Software Engineering,,2023,,10.1145/3551349,,https://dl.acm.org/doi/proceedings/10.1145/3551349,acm,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0845,When Less Is More: Monolingual Fine-Tuning of Language Models for Industrial C# Code Review,,2026,,,,https://ieeexplore.ieee.org/document/11599952/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0846,DupLLM:Duplicate Pull Requests Detection Based on Large Language Model,,2024,,,,https://ieeexplore.ieee.org/document/10967276/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0847,Intent-Invariant Mutation Testing: A Coverage Criterion for Large Language Model Safety Contracts,,2026,,,,https://ieeexplore.ieee.org/document/11641740/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0848,Enhancing Source Code Comment Generation via Retrieval-Augmented Generation with Design Document Term Dictionary,,2024,,,,https://ieeexplore.ieee.org/document/10967279/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0849,Prompt Injection in Large Language Model Exploitation: A Security Perspective,,2025,,,,https://ieeexplore.ieee.org/document/11064209/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0850,Research Status and Analysis of LLM-based Methods for Code Audit,,2025,,,,https://ieeexplore.ieee.org/document/11429962/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0851,AI-Driven Code Quality Assessment Model and Implementation for Complex Power Grid Software Systems,,2026,,,,https://ieeexplore.ieee.org/document/11621056/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0852,SoapFL: A Standard Operating Procedure for LLM-Based Method-Level Fault Localization,,2025,,,,https://ieeexplore.ieee.org/document/10891926/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0853,Automated Commit Message Generation With Large Language Models: An Empirical Study and Beyond,,2024,,,,https://ieeexplore.ieee.org/document/10713474/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0854,A Qualitative Study on Using ChatGPT for Software Security: Perception vs. Practicality,,2024,,,,https://ieeexplore.ieee.org/document/10835695/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0855,Harnessing the Power of LLMs: LLM Summarization for Human-Centric DAST Reports,,2024,,,,https://ieeexplore.ieee.org/document/10714552/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0856,AI Powered Integrated Code Repository Analyzer for Efficient Developer Workflow,,2025,,,,https://ieeexplore.ieee.org/document/11031000/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0857,Generating Commit Messages for Configuration Files in 5G Network Deployment Using LLMs,,2024,,,,https://ieeexplore.ieee.org/document/10814636/,ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0858,Generative AI Models to Revolutionize Data Engineering: Technical Perspective in Data Transformation,,2025,,,,https://ieeexplore.ieee.org/document/11341146/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0859,Auto-repair without test cases: How LLMs fix compilation errors in large industrial embedded code,,2025,,,,https://ieeexplore.ieee.org/document/11272492/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0860,Project Evolution-Aware Prompting of LLMs for Just-in-Time Defect Prediction in Edge-Cloud Systems,,2026,,,,https://ieeexplore.ieee.org/document/11481603/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0861,Research on Security Vulnerability Patterns of Code Generated by Large Language Models,,2026,,,,https://ieeexplore.ieee.org/document/11604380/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0862,ALMAS: an Autonomous LLM-based Multi-Agent Software Engineering Framework,,2025,,,,https://ieeexplore.ieee.org/document/11334244/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0863,Bridging the Gap Using GPT-4 to Summarize and Explain Static Analysis Warnings at Scale,,2026,,,,https://ieeexplore.ieee.org/document/11395881/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-0864,AI-Augmented Technical Debt Management in Legacy Software Systems,,2026,,,,https://ieeexplore.ieee.org/document/11476061/,google_scholar;ieee_xplore,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
