candidate_id,title,authors,year,venue,doi,arxiv_id,source_url,source_databases,abstract_or_snippet,evidence_availability,title_abstract_decision,full_text_status,full_text_decision,exclusion_reason,decision_rationale,screening_reviewer,screening_date
POOL-1241,Secure Code Generation with&#xa0;Parameter-Efficient Fine-Tuning of&#xa0;LLMs,Md Anwarul Hasan,2026,"Proceedings of the Future Technologies Conference (FTC) 2025, Volume 4",10.1007/978-3-032-07992-3_19,,https://link.springer.com/chapter/10.1007/978-3-032-07992-3_19,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1242,MLflow 3 and the GenAI Agents,Jason YipNikhil GuptaMarcin Wojtyczka,2026,Databricks Data Intelligence Platform,10.1007/979-8-8688-2524-8_11,,https://link.springer.com/chapter/10.1007/979-8-8688-2524-8_11,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1243,Exploring Persuasive Explanations to&#xa0;Motivate the Adoption of SOLID Principles,Ingo PribikSebastian LubosAlexander Felfernig,2026,Computer-Human Interaction Research and Applications,10.1007/978-3-032-16448-3_6,,https://link.springer.com/chapter/10.1007/978-3-032-16448-3_6,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1244,Balancing the&#xa0;Risks and&#xa0;Benefits of&#xa0;Using Large Language Models to&#xa0;Support Assurance Case Development,Simon DiemertErin CyffkaNaweed AnwariOlivia FosterTorin VigerLaure MilletJeffrey Joyce,2026,"Computer Safety, Reliability, and Security",10.1007/978-3-032-01241-8_14,,https://link.springer.com/chapter/10.1007/978-3-032-01241-8_14,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1245,LLM-Augmented Approach for&#xa0;Learning of&#xa0;Human-Centric Cybersecurity,Jouni IsoahoNaeemur RahmanTahir Mohammad,2026,"AI Revolution: Research, Ethics and Society",10.1007/978-3-032-12313-8_12,,https://link.springer.com/chapter/10.1007/978-3-032-12313-8_12,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1246,MARCADE: A Framework for&#xa0;Architecting Resilient and&#xa0;Intelligent Cloud-Native Applications,Mohamed Abdelghafar TalbiAlaa Eddine LeguefcheMeriem BelguidoumAbdelhack-Djamel Seriai,2026,Model and Data Engineering,10.1007/978-3-032-19865-5_17,,https://link.springer.com/chapter/10.1007/978-3-032-19865-5_17,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1247,Design and&#xa0;Implementation of&#xa0;a&#xa0;Software Tool to&#xa0;Support Agile-SOFL,Ran ChenShaoying Liu,2026,"Software Fault Prevention, Verification, and Validation",10.1007/978-981-95-6032-5_9,,https://link.springer.com/chapter/10.1007/978-981-95-6032-5_9,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1248,Architecture of Multi-agent System for Automatic Code Template Maintenance,Elena AkikMarko VješticaVladimir DimitrieskiSlavica KordićSonja Ristić,2026,New Trends in Database and Information Systems,10.1007/978-3-032-05727-3_26,,https://link.springer.com/chapter/10.1007/978-3-032-05727-3_26,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1249,AI-Assisted REST API Design with&#xa0;Large Language Models,Jorge Martinez-GilChristoph DaxererMario WintererCornelia NeumüllerMatthias Krump,2026,Software Architecture as the Backbone of Software Quality,10.1007/978-3-032-24216-7_5,,https://link.springer.com/chapter/10.1007/978-3-032-24216-7_5,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1250,Digitalization and Cybersecurity,Dietmar P. F. Möller,2026,Cybersecurity for Network and Information Security,10.1007/978-3-031-99790-7_1,,https://link.springer.com/chapter/10.1007/978-3-031-99790-7_1,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1251,DCKG: A Dual-View Collaborative Knowledge Graph for&#xa0;Pull Request Recommendation,Lijie LiDongxu LiQilong HanXiaodi XuYe Wang,2026,Behavioural and Social Computing,10.1007/978-981-95-7141-3_29,,https://link.springer.com/chapter/10.1007/978-981-95-7141-3_29,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
POOL-1252,Enhancing Scenario-Based Modeling Using Large Language Models,David HarelGuy KatzAssaf MarronSmadar Szekely,2026,Model-Based Software and Systems Engineering,10.1007/978-3-031-96841-9_3,,https://link.springer.com/chapter/10.1007/978-3-031-96841-9_3,springerlink,,metadata_only,pending_metadata_only,pending_acquisition,,,,,
